ID,score,area,gender,age,using_time,balance,usage,card,Active,salary,Purchase
2860,551,,Male,,4,0,2,,0,53420.53,0
2862,525,Taipei,Female,25,,0,,,0,89566.64,0
2863,645,,Male,,8,149564.61,1,0,0,149913.84,0
2864,,Taipei,Female,43,9,0,2,1,0,18066.69,0
2865,708,Taichung,Male,37,8,153366.13,1,1,1,26912.34,0
2867,727,,Female,26,9,121508.28,,1,,146785.44,0
2868,559,Tainan,Female,,1,0,,0,1,,0
2872,671,,,38,0,92674.94,2,1,0,3647.57,0
2873,,Tainan,,,3,96196.24,4,,,198874.52,1
2874,667,,Female,36,1,,,1,1,53412.54,0
2876,,Tainan,,33,7,173331.52,1,,0,150452.88,0
2878,657,,,67,5,119785.47,2,1,,,0
2880,,,Female,,,,,,,,1
2881,694,Taichung,Female,37,8,,,1,,,1
2882,711,Taichung,Female,35,2,133607.75,1,1,1,120586.32,0
2883,551,Taipei,,37,3,0,2,1,,,0
2884,559,Taipei,,,8,95139.41,1,1,1,86575.46,0
2886,660,Tainan,Male,,5,0,2,1,0,115509.59,0
2887,449,Taipei,Female,37,,,,1,,82176.48,0
2888,,,Female,26,1,,,,,,0
2889,,Taichung,Male,,2,139265.63,,1,1,198745.94,0
2890,594,,,,,,1,0,1,5719.11,0
2892,613,Taichung,Female,30,,131563.88,,1,0,,0
2893,,,Male,44,,0,,1,0,,0
2894,657,Taipei,Male,,9,0,2,,0,37171.46,0
2897,782,Taipei,Female,33,2,,1,0,,101866.39,0
2899,696,Taipei,Male,52,6,139781.06,1,,0,,1
2901,626,Tainan,Female,26,8,148610.41,3,,1,104502.02,1
2903,691,Taipei,Female,,1,128306.83,1,,1,,0
2906,680,Taichung,,,7,175454,1,0,1,,0
2907,802,Tainan,,41,,0,2,1,,47322.05,0
2908,539,Taipei,Female,22,0,100885.93,2,1,,38772.65,0
2909,,Taipei,,69,,93320.8,1,1,1,24489.44,0
2910,594,Taichung,Male,38,,63176.44,,,1,14466.08,0
2913,,Taichung,,32,,,3,1,1,,1
2914,787,Taipei,,40,6,,2,1,1,84151.98,0
2915,,Taipei,,28,7,0,2,0,0,58595.64,0
2916,489,,,52,1,131441.51,1,1,0,,1
2917,651,Taipei,,56,,,,1,,,1
2918,,,Male,,6,136325.48,,1,1,72549.27,1
2919,578,Taichung,Female,38,4,113150.44,2,,,,1
2920,538,Tainan,,42,,0,1,0,0,,0
2921,696,,Female,33,,0,,1,,73371.65,0
2922,507,Taichung,Female,46,8,102785.16,1,1,,70323.68,0
2923,,Tainan,Male,34,6,83264.28,,0,0,,0
2924,705,Taichung,Male,41,4,72252.64,,1,1,,0
2925,499,Taichung,,29,6,148051.52,1,,,118623.94,0
2926,717,Taipei,,,9,138489.66,,1,,68400.14,0
2927,,Taipei,,,,0,2,,1,115291.86,0
2928,632,Taipei,,32,,111589.33,1,1,1,,0
2930,,Taichung,,,4,96106.83,1,1,1,79812.77,0
2932,,Taichung,Female,37,7,124513.66,,,0,158610.89,0
2933,688,Taipei,Female,54,9,0,1,1,0,191212.63,1
2934,588,,Male,46,,0,1,1,0,,0
2935,,Taipei,,33,7,,1,1,,,1
2936,687,Tainan,Male,35,8,,2,1,,,0
2937,599,,,44,10,118577.24,1,1,,31448.52,0
2938,,Tainan,Male,28,6,,2,1,0,146875.86,0
2939,730,,,27,5,,,1,1,116081.93,0
2940,,Taipei,Female,39,2,0,,0,,,1
2942,555,Tainan,Female,26,9,0,,0,1,158918.03,0
2943,,Taipei,,42,9,,1,1,,198193.75,0
2944,678,Taipei,Female,,,0,,0,0,13160.03,0
2945,,Taipei,,,7,0,2,1,,4660.91,0
2946,835,,,20,4,,1,0,0,180197.74,1
2947,,Taipei,,,1,147249.29,2,1,,,0
2948,774,Taipei,Male,,7,103688.19,,,,118971.74,0
2949,,Taipei,,29,1,,2,,0,154700.61,0
2950,,Tainan,,39,4,,,1,,,0
2951,734,,Female,37,0,152760.24,1,1,1,48990.5,0
2952,763,Taichung,Male,31,7,,2,,1,,1
2953,,,Male,51,10,141556.96,1,,0,,0
2954,650,,,,,0,2,,,16301.91,0
2956,577,Taipei,,46,,0,,1,1,158750.53,0
2957,792,Taipei,Male,,8,0,2,1,,,0
2958,,,,41,10,,1,1,,,1
2959,589,Taipei,,29,2,0,2,0,,98320.27,0
2960,530,,Male,25,9,162560.32,1,,,,0
2961,778,Taichung,Female,,7,123229.46,1,1,,,0
2962,,Tainan,Male,31,,76665.71,2,1,,163809.08,0
2963,550,,Male,,9,140278.99,,1,,171457.06,1
2964,,Taipei,Female,51,,0,2,0,1,,0
2965,721,,,,1,,2,,0,,0
2967,511,,Male,,5,,1,1,,,1
2968,579,Taichung,Female,39,5,,3,,0,5831,1
2969,696,Tainan,Female,,7,0,2,,1,82298.59,0
2970,681,,Male,,7,0,2,0,0,130686.59,0
2971,815,Taipei,Male,45,7,,1,,1,52885.23,1
2972,681,Tainan,,30,2,111093.01,1,1,,68985.99,0
2974,591,Taipei,Female,56,,128882.49,,1,,196241.94,1
2975,,,Male,,9,69129.59,1,,1,170705.53,0
2976,487,Taipei,,37,6,0,2,1,1,126477.41,0
2977,729,,,39,4,121404.64,,1,1,,0
2978,,,,45,9,,3,1,0,,1
2979,,Taipei,,,,102097.33,1,0,,168285.85,0
2980,642,Taipei,Male,,,154863.15,1,1,1,,0
2981,850,Tainan,,41,3,99945.93,,1,0,71179.31,0
2982,616,Taichung,,39,,,2,1,0,55556.3,0
2983,,Tainan,Female,43,,,2,,,31705.19,0
2985,663,Taipei,Male,,9,0,2,,,,0
2986,840,Taipei,,30,8,136291.71,1,,0,54113.38,0
2987,570,Taichung,,42,0,107856.57,2,,0,127528.84,0
2988,676,Taichung,Female,26,1,108348.66,1,0,,,1
2989,,Taipei,Male,47,,93871.95,3,1,0,156878.42,1
2990,,Tainan,Female,45,1,,1,1,0,182784.11,1
2992,584,,Male,49,8,172713.44,1,1,0,113860.81,0
2993,,,Female,51,,,2,,1,184524.74,0
2996,535,,,,2,112367.34,,,,185630.76,0
2997,729,,Female,45,7,91091.06,2,1,0,71133.12,0
2998,655,Taipei,Female,26,7,106198.5,1,0,1,32020.42,0
3000,525,Taipei,Male,,,112833.35,,0,,175178.56,0
3002,,Tainan,,,,0,,1,1,66406.37,0
3003,786,Taichung,Female,,,104336.43,2,0,0,59559.81,0
3004,,,,55,6,104305.74,1,0,1,175750.21,0
3006,683,Taipei,Male,,4,0,2,1,,171716.81,0
3007,747,Taipei,Female,45,1,114959.12,,,0,189362.39,1
3008,602,,Male,33,,,1,,,180716.1,1
3010,551,Taipei,,31,1,,2,1,,,0
3011,666,,Male,47,,,1,1,0,35046.97,1
3013,849,,,41,,,,,0,103174.5,0
3015,628,Tainan,Male,43,,184926.61,,,0,,0
3016,674,Taichung,Male,,8,,,,0,8757.39,0
3017,,Taipei,,32,10,114084.6,1,0,1,,0
3019,588,Taipei,Female,27,8,0,,1,,20066.38,0
3020,577,Taipei,Male,29,,,2,1,1,55473.15,0
3021,571,Taipei,Female,38,6,107193.82,2,0,0,38962.94,0
3023,,Tainan,,27,7,0,2,1,,163060.43,0
3026,759,Taipei,,39,6,,2,,,140497.67,0
3027,585,Taipei,,40,,0,2,0,,146156.98,0
3028,774,,Female,42,3,137781.65,,0,0,199316.19,0
3029,697,Taichung,,,2,108128.96,2,1,,103944.37,0
3030,605,Tainan,Male,,,,2,1,0,138021.36,0
3031,676,,Male,20,1,,,0,0,68621.98,0
3032,678,,Female,22,4,174852.89,,1,1,28149.06,0
3033,495,Tainan,Female,,3,89158.94,,1,0,,1
3034,787,,Female,85,10,0,2,,,116537.96,0
3035,770,Taipei,Male,36,2,89800.14,,1,1,105922.69,0
3037,659,Taipei,Male,43,1,106086.42,2,1,0,26900.63,0
3039,,,Male,47,9,,,,0,113163.17,0
3040,829,Tainan,Female,,,101440.36,2,1,,19324.5,0
3041,716,Taipei,,38,4,0,2,1,0,189678.7,0
3044,636,Taipei,Female,38,1,0,1,,,45015.38,0
3045,649,Tainan,Male,,2,45022.23,1,1,,173495.77,0
3046,621,Taichung,,27,1,,1,1,,52581.96,0
3047,,Taichung,,31,3,,1,0,1,146339.27,1
3049,783,,Female,37,1,,1,,,,0
3050,,Taipei,Male,32,4,0,,1,1,6225.63,0
3051,,Taipei,Female,44,,0,2,,1,123977.86,1
3052,,,Male,53,1,102520.37,1,1,1,170195.4,0
3054,,Taipei,Female,34,5,0,2,,0,,0
3055,540,Tainan,Male,67,1,88382.01,1,0,,59457,0
3056,812,Taipei,Male,,4,,2,1,0,165038.41,0
3058,,Taipei,Male,,,123082.08,,1,,,0
3059,680,,,,8,0,,,1,65708.5,0
3060,631,,Female,33,8,0,2,0,0,117374.22,0
3061,,,,43,7,0,,,1,77703.19,0
3062,584,Taichung,Male,33,3,,2,1,1,,0
3063,,,,,9,,3,,1,,0
3065,506,Tainan,Male,35,6,,,,0,26318.73,0
3066,503,Taipei,Male,42,,104430.08,1,1,1,,0
3067,503,,Female,,,0,,,0,,0
3068,806,Taichung,Male,,,138653.51,1,1,0,190803.37,0
3072,,,Male,32,7,0,,0,,,0
3073,,Taipei,Female,30,8,,1,1,0,,0
3074,,Taichung,Female,32,,,2,,,172049.84,0
3076,556,,,35,10,0,2,1,,,0
3078,587,,Male,,6,132603.36,1,1,0,55775.72,0
3079,527,Tainan,Female,,6,0,2,,,102280.29,0
3080,757,Taichung,,34,1,,,,0,,0
3081,468,Tainan,,28,,0,,,,170661.02,0
3082,693,,Male,29,,151352.74,1,,0,197145.89,0
3083,483,,Female,,5,136836.49,,1,,192359.9,1
3084,,Taipei,Male,,4,,1,,0,,1
3085,770,Taipei,Female,30,8,0,2,,0,100557.03,0
3086,734,Taipei,Female,,,0,1,1,,,1
3087,716,Taipei,Female,22,8,,,1,1,,0
3088,439,Taipei,Male,36,,165536.28,2,1,,,0
3089,,,Male,,5,62482.95,1,1,,102758.43,0
3090,,,Male,40,,68155.59,1,1,0,,0
3091,734,Tainan,Female,43,,55853.33,2,0,1,,1
3092,,Taipei,,,,0,2,,1,67840.81,0
3093,666,Taipei,Female,31,,79589.43,1,,0,4050.57,0
3094,,Tainan,Male,,5,100880.76,1,0,,134665.25,0
3096,792,Taipei,,19,7,143390.51,1,,0,,0
3097,,Taichung,Male,,,91415.76,1,0,,,1
3098,,Taichung,Male,,3,,1,1,0,,0
3099,,Taipei,Female,24,3,,2,1,,198161.07,0
3100,,Tainan,Male,60,,88786.81,1,1,1,196858.4,0
3101,810,Taichung,,35,,96814.46,,,1,120511.03,0
3102,763,Taichung,Male,,,160680.41,1,,,30886.35,0
3104,655,Taipei,,47,10,0,2,1,0,167778.62,0
3105,526,Taichung,Male,31,5,145537.21,1,,,132404.64,0
3106,678,,Female,28,4,0,2,1,1,144423.17,1
3107,,Taipei,Female,45,,0,2,,1,,0
3108,597,Tainan,,30,2,,,1,1,182726.22,1
3109,,,,28,1,0,2,1,1,120880.72,0
3111,,Taichung,Female,,8,,2,,1,66732.63,1
3112,623,Taichung,Male,,,,2,1,,100834.22,0
3113,698,Taipei,Female,40,7,105061.74,3,,,107815.31,1
3114,620,,,,,0,2,,1,34665.79,0
3116,,,Male,,4,0,1,1,1,36942.35,0
3118,721,Tainan,Male,43,3,88798.34,1,,0,,0
3119,,Taipei,Male,33,,,,1,0,,0
3120,680,,Female,51,5,143139.87,1,0,0,47795.43,1
3121,,,Female,23,7,0,2,1,0,196789.9,0
3122,634,,Male,27,3,107027.52,1,1,,,0
3124,642,,Male,30,8,80964.57,,1,0,174738.2,0
3126,736,,Female,26,,135889.13,1,,1,165692.03,0
3127,,,,43,7,134919.85,1,1,0,194691.95,0
3128,776,Taichung,,,,115130.34,1,0,0,,1
3129,832,Tainan,Female,34,,138190.13,2,0,1,146511.2,0
3130,,Taichung,Male,37,9,,2,1,1,51752.18,0
3131,795,,Female,56,5,0,1,1,0,35418.69,1
3133,615,Taipei,,,4,133707.09,1,,1,108152.75,0
3134,682,Taipei,,,1,,1,1,0,,0
3137,607,Taipei,Male,44,0,,2,1,1,81140.09,0
3138,664,Taipei,Male,48,10,0,1,1,0,,1
3139,756,,Male,,2,0,1,1,1,166513.49,1
3141,,Tainan,Male,30,4,0,2,,0,,0
3142,,Taichung,,24,,,,0,0,,1
3144,619,Taichung,,41,,,2,1,,114323.66,0
3145,,Tainan,,55,1,,,0,1,181534.04,0
3146,,,,48,2,69329.47,1,0,0,102640.52,1
3147,548,Taipei,Female,,8,116755.5,,1,1,,1
3149,648,Taipei,Female,,6,130694.89,,1,1,153955.38,1
3150,643,,,34,8,117451.47,1,,,65374.86,0
3152,686,,Female,,3,111695.62,1,0,0,136643.84,0
3153,,Taipei,Female,40,9,137285.26,,1,0,77063.63,1
3154,702,Taipei,Female,,6,149218.39,1,,,9633.01,0
3157,692,Taichung,,,8,,1,,0,59354.24,1
3158,574,,Male,,,0,2,0,0,28269.86,0
3159,643,Taipei,Female,31,3,167949.48,1,,0,143162.34,0
3160,834,,Male,23,4,131254.81,,1,0,20199.3,0
3161,,Taipei,,28,5,0,2,1,1,48606.92,0
3164,,Taichung,Female,37,,114737.26,,1,,106655.88,1
3165,665,Taipei,,38,,,2,,0,,0
3166,,Taipei,,,,0,1,,0,,0
3167,,,Male,62,4,,1,,1,43507.1,1
3169,675,Taipei,Female,49,,0,1,1,1,80496.71,1
3170,677,Tainan,Male,40,5,0,2,,0,88947.56,0
3171,850,,Female,35,2,80931.75,1,0,0,,1
3172,815,Taipei,Female,56,,0,3,,1,94248.16,1
3173,665,Taichung,Male,32,,132178.67,1,,,11865.76,0
3174,485,Taipei,Female,,3,,,1,0,,0
3175,577,Tainan,Male,43,6,0,2,1,1,149457.81,0
3176,586,Taipei,Female,35,7,164769.02,3,,0,119814.25,1
3178,528,Taipei,Female,27,7,176227.07,2,0,,139481.53,0
3181,,Taipei,Female,60,10,117738.81,1,1,,,1
3186,652,Taichung,Female,45,9,110827.49,1,1,,153383.54,1
3187,,Taichung,,36,10,145750.45,2,1,1,,0
3188,516,Tainan,Female,45,,109044.3,1,0,1,115818.16,0
3190,692,Taipei,Female,,,,,1,0,,0
3191,585,Taipei,,28,6,105795.9,1,1,1,,0
3192,,,Male,,,,,,,59249.83,0
3193,554,Tainan,Male,,8,,2,1,1,116747.62,0
3194,,Taipei,Female,49,1,,1,1,0,116249.72,1
3196,697,,Male,,,172693.54,1,0,0,141798.98,0
3197,610,Taipei,Male,36,4,129440.3,2,,,,0
3199,544,,Male,23,1,96471.2,1,,0,,0
3200,,,Female,46,1,0,1,1,1,,1
3201,635,Tainan,,24,4,,1,1,,142935.83,0
3203,564,Taipei,Female,,4,135946.26,,1,,63170,0
3204,,Taipei,Male,69,3,0,2,,1,58320.06,0
3206,850,,Female,42,8,0,1,1,0,19632.64,1
3207,515,Taichung,,60,9,113715.36,1,,,18424.24,1
3208,667,Tainan,Male,56,2,168883.08,,0,1,18897.78,0
3209,,Taichung,Male,,,143421.74,1,1,,97879.02,0
3210,525,Taipei,Male,,7,153644.39,1,1,,,0
3211,606,Tainan,Female,53,,109330.06,1,1,1,75860.01,0
3212,686,Taichung,Female,27,1,,,0,0,78622.46,0
3213,,,Male,35,,0,1,,1,,1
3214,,Tainan,Male,46,1,183276.32,1,1,1,13460.27,0
3215,572,,,33,9,68193.72,,,,,0
3217,579,Taichung,,31,6,139729.54,1,0,1,,0
3218,598,Tainan,Female,56,4,98365.33,1,1,1,44251.33,0
3219,663,Taipei,,,,,2,1,,,0
3220,505,Taichung,Female,37,10,,2,1,1,52693.99,0
3222,,,Female,24,,0,2,0,1,197866.55,0
3224,776,Tainan,Male,39,,,1,0,0,79503.05,0
3226,850,,Female,32,0,,1,0,0,,0
3227,603,Taichung,Male,35,1,105346.03,2,,1,,0
3228,691,Taipei,Male,26,9,,1,,0,153228,0
3229,583,Taipei,Female,29,,0,2,,1,,0
3230,,Taipei,Female,66,5,0,1,1,,49553.38,1
3231,679,Taipei,,33,6,,2,1,1,98015.85,0
3232,646,,,,6,124445.52,1,,0,,0
3233,,,,34,5,68999.66,2,1,1,66879.27,0
3236,684,Tainan,Male,,,,,,1,190263.78,0
3239,,Taipei,Male,54,6,0,1,,0,,1
3240,762,,Female,19,6,,2,1,0,55500.17,0
3241,580,Taipei,Male,50,,125647.36,1,1,,57541.08,1
3243,411,Taipei,Female,36,,0,1,,,,0
3244,815,Taipei,,24,7,171922.72,1,,1,178028.96,0
3245,631,Taichung,Female,32,2,146810.99,2,1,,180990.29,0
3246,514,,,45,,109032.23,1,0,1,155407.21,1
3247,638,Taipei,,57,6,0,1,,,,1
3248,791,Tainan,Male,,7,,1,,0,89666.28,0
3249,516,Taipei,Male,,5,128653.59,,1,,127558.26,0
3253,641,Taipei,Male,,10,,1,1,,91510.71,0
3254,,,Female,38,5,0,1,,,,0
3256,,,Female,29,,89349.47,2,0,0,180626.68,0
3257,735,Tainan,Male,38,,86131.71,2,,0,93478.96,0
3258,707,,Female,,,102346.86,1,1,,114672.64,0
3259,,Taichung,Female,,,,,1,,13387.88,0
3260,,,Male,31,2,0,2,1,,,0
3261,688,,,33,,,1,0,0,27557.18,1
3262,614,Taipei,Male,51,3,0,2,1,1,,0
3263,511,,Male,48,6,,,,0,,1
3264,,Taipei,Male,,,0,2,1,0,33879.26,1
3265,738,Taipei,Male,,5,161274.05,2,1,0,181429.87,0
3268,,Taichung,Female,40,3,,1,1,0,,0
3269,690,Taipei,Male,54,,,1,1,,,1
3274,,Tainan,Female,43,,95140.44,2,1,0,,1
3275,629,Taipei,,31,6,0,,1,1,16447.6,1
3276,658,Taipei,Male,,,0,,0,1,173948.4,0
3277,794,Taichung,Female,54,1,,1,1,1,192154.66,0
3278,790,,Female,41,2,126619.27,1,1,0,,0
3279,640,Taipei,Male,44,7,111833.47,,1,0,67202.74,0
3281,,Taipei,,57,3,238387.56,1,0,1,,1
3283,,Taipei,,,,112687.69,1,1,1,127749.61,0
3284,635,Taichung,,,4,81556.89,2,,0,191914.37,0
3285,814,Taipei,Male,48,9,136596.85,1,1,1,185791.9,0
3286,735,,Female,43,9,98807.45,1,0,0,184570.04,1
3288,693,Taipei,Male,37,,0,2,,1,82867.55,0
3289,640,Taipei,,30,6,,1,1,1,187632.22,0
3291,,,,30,,0,2,,0,34180.33,0
3293,,,Female,41,,176024.05,2,1,,182337.98,0
3294,751,Taipei,Female,,3,,2,,,84175.34,0
3295,,Taichung,Male,39,0,127631.62,,0,1,22197.8,1
3296,754,Tainan,Female,19,9,0,1,1,0,,0
3297,568,Taichung,Female,26,,109819.16,2,1,0,154491.39,0
3298,592,Tainan,Female,41,2,,,1,0,90020.74,0
3301,677,Taichung,,28,0,143988,2,1,0,8755.69,1
3302,653,Taipei,Male,,5,118838.75,1,,1,52820.13,0
3303,,,,35,4,161637.75,1,1,,20008.46,0
3304,,,Female,44,3,133793.89,1,1,1,34607.14,1
3305,,Taichung,,35,,,,1,,177384.45,0
3306,,Taipei,Female,62,8,,,1,1,165702.64,0
3307,654,Taipei,Female,40,3,0,,1,0,167889.1,0
3309,813,,Female,62,,,2,0,1,140454.14,0
3310,523,,Female,28,,,,1,,,0
3311,,,,50,3,0,,1,0,,0
3312,513,Tainan,Male,72,3,,1,1,1,,0
3313,664,,Female,31,7,,,1,0,134169.85,0
3314,684,,Male,,,0,2,1,1,,0
3316,527,,Female,25,,0,2,0,1,,0
3318,,Taipei,,71,3,0,,,1,146895.36,1
3320,430,Taipei,Male,,1,,1,0,,,0
3321,,Taipei,,,2,0,1,,1,121232.51,0
3322,682,Taipei,Male,30,9,,,1,1,2053.42,0
3323,634,,Female,41,8,,1,,1,,0
3325,808,Tainan,,47,,,1,0,,,0
3326,527,Taipei,Female,,,0,2,1,,,0
3329,529,Taipei,Female,38,2,0,1,1,,146388.85,1
3330,850,Taipei,Female,,3,,2,0,,2465.8,0
3331,738,Taipei,Male,18,4,0,,1,1,,0
3332,,,,34,5,,1,,0,165562.84,0
3333,,Taipei,,,,,1,,,72927.68,0
3334,619,Taichung,Female,41,5,92467.58,,1,0,38270.47,0
3335,671,Taipei,Male,,5,0,2,,,,0
3336,581,,Female,31,6,,2,1,,188377.21,0
3337,690,Tainan,Male,,10,0,2,1,0,55902.93,0
3338,579,Tainan,Male,56,4,,1,0,0,4523.74,1
3339,688,Tainan,Female,24,,0,,,1,102195.16,0
3340,599,,Female,28,4,,2,1,,,1
3341,729,,Male,,,109676.52,1,1,,25548.47,0
3343,712,,Male,53,6,134729.99,2,1,1,132702.64,0
3344,474,Taipei,Male,37,3,98431.37,1,,,75698.44,0
3345,,Taichung,Male,33,8,130368.31,,1,,105642.43,0
3346,658,Taipei,Female,31,,,,,0,102153.75,0
3347,714,Taipei,Male,63,4,138082.16,1,0,1,166677.54,0
3348,,Taipei,Male,,1,129855.32,1,,0,24218.65,0
3350,665,Taichung,Female,,5,155447.65,2,1,0,51871.95,1
3352,,Taichung,Female,34,9,,,,0,160213.27,0
3356,660,Taichung,,24,5,85089.3,,1,1,71638,0
3357,687,Taichung,,41,,,2,,1,,0
3358,658,Taichung,Male,29,5,75395.53,,0,1,,0
3359,,Taichung,Female,33,5,116765.7,1,0,0,190659.17,1
3361,844,,Male,38,7,111501.66,,1,1,119333.38,0
3362,,,Female,,7,76595.08,,,,127095.14,0
3363,759,,Female,33,,160541.36,2,0,0,93541.14,0
3364,,,Male,38,2,129728.6,,1,0,89289.54,0
3365,673,Taipei,Male,47,1,0,2,0,0,,0
3366,671,Tainan,Female,34,,130929.02,4,1,,28238.25,1
3367,640,Taichung,,74,2,116800.25,1,1,1,34130.43,0
3369,630,,,67,5,0,,,,27330.27,0
3370,703,Taipei,Female,33,8,,,1,1,,0
3371,698,Tainan,Female,47,6,0,,,,50213.81,1
3373,652,Taipei,Female,,4,92208.54,1,0,1,197699.8,1
3374,644,Taipei,Male,37,2,186347.97,2,,,,0
3377,,Taichung,Female,,,77270.08,2,,1,115800.1,1
3378,665,Taichung,Female,,3,111911.63,1,1,1,,1
3379,,,Male,72,5,,1,,1,78695.68,0
3380,803,,Female,45,7,0,,1,1,128378.04,0
3381,604,Tainan,Female,26,3,,,1,0,155248.62,0
3382,738,Taipei,Male,49,,106770.82,1,,0,123499.27,0
3383,655,Taichung,,,5,138089.97,2,1,1,99920.41,0
3384,698,Taichung,,39,9,,2,0,,53289.49,0
3385,,,Female,,9,0,2,,,67622.34,0
3386,735,Taipei,,41,7,74135.85,1,1,1,11783.1,1
3387,,Tainan,Male,41,6,,,1,0,,0
3389,599,,Male,25,,,1,1,1,79005.95,0
3390,,,Female,55,,91893.32,1,1,0,144870.28,1
3391,674,Taipei,Female,32,7,85757.93,1,1,1,95481,0
3392,570,Taipei,,46,3,,2,0,0,,0
3395,,Taipei,Male,29,6,0,,1,1,,0
3396,759,Taipei,,22,5,,1,1,0,22303.17,0
3397,581,Taipei,Male,,4,0,2,1,,197562.08,0
3398,820,Taipei,Male,,,,2,1,0,23067.97,0
3400,628,,Female,31,6,175443.75,,1,,113167.17,1
3401,,Taipei,Male,31,3,78990.15,1,,1,,0
3402,591,,,33,4,,,1,0,,0
3403,,,,,5,157624.84,1,1,1,,0
3404,,,Female,62,,125163.62,2,,1,,0
3406,694,Taipei,Male,,9,0,1,1,,,0
3407,632,Tainan,,,7,80922.75,1,1,0,7820.78,0
3408,,,Male,,3,,2,,,,0
3409,,,,40,,107648.94,2,1,1,,0
3410,598,,Female,,,131769.04,,,0,184980.23,1
3412,711,,Female,37,8,,,,,80215.2,0
3413,582,,Male,26,,,,1,1,,0
3414,605,,,39,3,,,1,,199390.45,0
3415,,Taipei,Female,37,2,,2,1,1,,0
3416,,Tainan,,40,,63609.92,1,0,0,74965.61,1
3417,532,Taipei,Male,38,9,,2,0,0,30583.95,0
3419,792,Taipei,Female,,,0,,1,0,92664.09,0
3421,680,Taipei,Male,,,,2,,,3148.2,0
3422,593,,,,,,1,,,197933.5,0
3423,,,Male,35,1,130463.55,,1,1,37341.17,0
3424,493,,Male,32,8,46161.18,1,1,,,0
3425,,Tainan,Male,,5,,2,0,,197602.29,0
3426,769,Taichung,Male,43,,110182.54,,1,,87537.32,0
3427,,,,49,10,0,2,0,,41623.59,0
3428,,,Male,41,9,117221.15,,,0,,0
3429,,,,,,0,2,0,0,125986.18,0
3430,731,,Female,43,9,79120.27,1,,,,1
3431,625,Taipei,Male,,1,177069.24,,,1,96088.54,0
3433,790,Taipei,,26,5,,1,1,0,20510.79,0
3435,,,,66,4,159732.02,1,,1,,0
3436,676,Taichung,Female,,,,1,1,1,189540.95,0
3437,571,Taipei,Male,,8,0,,,1,,0
3439,445,Taipei,Female,30,,,,,,,0
3440,746,Taipei,Male,,,142400.77,,1,,193438.69,0
3441,722,,Female,47,,,1,1,1,90655.94,1
3442,596,Taipei,,,2,,,,,12067.39,0
3443,850,Taichung,Female,30,,154870.28,1,,,54191.38,0
3444,,Tainan,Female,,,0,,1,0,58667.16,1
3445,436,Tainan,,,5,0,,1,1,,0
3446,660,Taichung,Male,28,1,118402.25,2,1,,,0
3447,649,Taipei,Male,37,9,,2,1,1,247.36,0
3448,646,,Male,,8,,1,1,0,78111.84,1
3449,560,Tainan,Female,31,5,,1,1,0,,0
3450,,Taichung,Male,49,10,129164.88,,,1,193266.72,0
3451,513,Taipei,Male,40,,,,1,0,105028.46,0
3454,619,Taichung,,,,103604.31,2,,0,140947.05,0
3456,842,Taipei,,29,8,0,2,1,1,123437.05,0
3457,713,,Male,,,94598.48,,0,0,197519.66,1
3458,657,Tainan,Male,36,8,188241.05,2,,0,183058.51,1
3459,,,,37,9,,2,,0,22710.72,0
3460,,Taipei,Female,,10,0,2,,1,,0
3461,470,Taichung,Male,39,,,,0,0,63705.9,0
3463,428,,,62,,107735.93,,0,1,,0
3464,,Taichung,,43,8,,1,1,0,177378.66,1
3466,692,Taichung,,43,2,69014.49,,0,0,,0
3468,,Taichung,Female,42,,98548.62,2,0,1,94047.75,0
3469,,Taipei,Female,49,1,,2,1,1,,0
3470,679,Tainan,Female,26,3,76554.06,1,,,184800.27,0
3471,,Taipei,Female,36,,0,,0,1,75035.48,0
3472,632,Taipei,Female,27,3,107375.82,1,1,1,,0
3474,,Taipei,,42,,,1,,,,1
3475,720,Tainan,Male,33,,97188.62,1,0,0,91881.29,0
3476,769,Taipei,Male,,4,61297.05,2,1,1,,0
3477,746,Tainan,,30,1,,1,0,0,11710.4,1
3478,623,Tainan,,40,7,0,,,1,25904.12,0
3480,,,Male,,7,91443.75,,1,0,10958.18,0
3482,729,Tainan,Female,34,9,53299.96,2,1,1,42855.97,0
3483,,Tainan,Male,37,,0,2,1,,78915.68,0
3484,,,Male,,6,0,2,1,1,,0
3486,604,Taipei,,,3,,1,,0,42171.13,1
3487,,Tainan,,,10,,1,1,0,,0
3489,587,Tainan,,35,3,83286.56,1,,0,125553.52,0
3490,593,Tainan,,,10,0,,,,53478.02,0
3491,453,Taipei,Male,29,,,1,0,,,1
3492,,,Male,,6,,1,1,0,,0
3493,,Taipei,Female,45,7,,1,0,1,47349,0
3494,632,Tainan,,,3,0,2,1,0,178822.32,0
3495,681,Taipei,Female,,7,69609.85,1,,1,72127.83,0
3496,591,Taichung,,46,4,129269.27,,,0,,0
3497,,,Male,,1,0,2,1,1,,0
3498,456,Taipei,Female,63,1,165350.61,2,,0,140758.07,1
3500,,Taipei,Male,74,,0,2,,1,,0
3501,850,Taipei,,32,5,106290.64,1,1,0,,0
3502,,Taichung,Female,,10,,,0,0,136983.77,0
3503,735,,,46,,106344.95,,,0,,1
3504,,,Male,35,5,,,0,0,,0
3505,490,Taipei,Female,37,3,,1,,1,24435.77,0
3506,,,,45,1,,,,1,10908.33,0
3508,,Taipei,Male,,9,127637.92,1,,1,81062.93,0
