score,age,using_time,balance,usage,card,Active,salary,num_null,score_isna,gender_isna,age_isna,using_time_isna,balance_isna,usage_isna,card_isna,Active_isna,salary_isna,area_Taichung,area_Tainan,area_Taipei,gender_Female,gender_Male
645.0,41.0,7.0,-1.5460191025156582,1.0,0.0,1.0,-1.4810410662192772,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
399.0,37.0,2.0,0.8526105224769945,1.0,1.0,0.0,0.8365171735886171,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
463.0,35.0,2.0,0.35659344806097343,1.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1
630.0,37.0,7.0,-1.5460191025156582,2.0,1.0,1.0,-1.3605988224262557,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
653.0,76.0,5.0,0.7334573379370212,1.0,1.0,1.0,-0.7273463417545675,4,1,1,0,1,0,0,1,0,0,0,0,1,0,0
584.0,32.0,5.0,-1.5460191025156582,2.0,1.0,1.0,-1.8497353378405608,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
752.0,30.0,4.0,-0.014202429468261234,1.0,1.0,1.0,-1.3099563771818636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
697.0,37.0,6.0,0.2774022604831444,1.0,1.0,1.0,1.4206310690568782,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0
653.0,51.0,7.0,-1.5460191025156582,3.0,1.0,0.0,-1.2782316752047278,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
653.0,32.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,4,1,0,0,0,0,1,1,0,1,0,0,1,1,0
653.0,42.0,6.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,6,1,1,0,0,1,1,1,0,1,0,1,0,0,0
579.0,33.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
745.0,54.0,8.0,-1.5460191025156582,1.0,1.0,0.0,1.5425988231461614,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
572.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,-1.2214151600413237,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1
505.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,9,0,1,1,1,1,1,1,1,1,0,0,0,0,0
706.0,23.0,5.0,-1.5460191025156582,1.0,0.0,0.0,0.0032995001041632253,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
693.0,37.0,5.0,0.7952329129435766,1.0,1.0,1.0,-1.0994434506169388,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1
725.0,33.0,7.0,0.6182556706960343,2.0,1.0,1.0,1.6126940227742659,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
791.0,37.0,2.0,1.531570070699803,1.0,1.0,1.0,0.0032995001041632253,5,0,0,0,0,0,1,1,1,1,0,0,0,0,1
653.0,46.0,1.0,-0.3108944865556662,1.0,1.0,0.0,0.0032995001041632253,3,1,0,0,0,0,0,1,0,1,0,0,1,0,1
699.0,47.0,1.0,0.2774022604831444,2.0,0.0,1.0,-1.4508581122298747,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0
653.0,47.0,8.0,0.8682228677387875,1.0,1.0,0.0,1.6532405792580427,3,1,0,0,0,0,1,1,0,0,0,1,0,1,0
707.0,53.0,6.0,0.5145472254534842,1.0,1.0,1.0,-0.9930174571974136,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
531.0,42.0,5.0,0.11358640811708204,2.0,1.0,0.0,-0.5113346666954496,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0
557.0,28.0,7.0,0.2774022604831444,2.0,1.0,1.0,1.7592148317737897,4,0,0,0,0,1,0,1,1,0,0,0,0,1,0
653.0,38.0,3.0,-1.5460191025156582,2.0,1.0,1.0,1.2228580686806274,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0
653.0,36.0,2.0,0.5199132469002014,2.0,0.0,1.0,-0.5855744329840711,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
772.0,37.0,4.0,-0.06813566127425526,1.0,1.0,0.0,0.0032995001041632253,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1
587.0,46.0,9.0,0.2774022604831444,1.0,1.0,1.0,0.8247827352180305,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1
667.0,39.0,4.0,0.2774022604831444,1.0,1.0,0.0,0.3861056787557572,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0
653.0,66.0,7.0,0.2774022604831444,1.0,1.0,1.0,0.6456868271943964,3,1,0,0,0,1,0,0,1,0,0,0,1,1,0
523.0,37.0,6.0,0.6378804125532892,1.0,1.0,1.0,0.4078827129508452,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1
569.0,37.0,5.0,-1.5460191025156582,2.0,1.0,0.0,-0.537804601901539,3,0,0,1,1,0,0,1,0,0,0,0,1,0,1
579.0,37.0,9.0,0.8934667310808829,1.0,1.0,1.0,-0.809913129310991,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0
519.0,21.0,1.0,1.2034998095541822,2.0,1.0,1.0,1.9788302334620806,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
653.0,37.0,4.0,0.5965506983101497,1.0,1.0,1.0,0.0032995001041632253,4,1,0,1,0,0,1,0,0,1,1,0,0,0,1
693.0,25.0,6.0,1.20821833082913,1.0,1.0,1.0,-1.7731989790862797,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1
587.0,37.0,0.0,0.9365487919873773,2.0,1.0,0.0,-1.417281897073843,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0
626.0,37.0,5.0,0.2774022604831444,1.0,1.0,0.0,-1.6601538364609785,4,0,0,1,1,1,1,0,0,0,0,0,1,1,0
512.0,24.0,6.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
689.0,28.0,3.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
803.0,26.0,4.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0
548.0,32.0,5.0,1.7462488841792563,1.0,1.0,1.0,1.1523388154944596,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0
588.0,37.0,10.0,0.8127625802462093,1.0,1.0,1.0,0.4515902067078798,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0
653.0,68.0,4.0,0.2898672964364245,1.0,1.0,1.0,-0.7961121324372675,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0
653.0,55.0,5.0,0.8368726606409872,1.0,1.0,0.0,0.4883442213552367,4,1,1,0,1,0,1,0,0,0,1,0,0,0,0
628.0,46.0,5.0,0.2774022604831444,4.0,1.0,0.0,-1.426820083585047,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0
733.0,42.0,9.0,0.7105533816288904,1.0,1.0,0.0,1.75377541330613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
628.0,37.0,3.0,-1.5460191025156582,1.0,1.0,1.0,-1.05933635268057,6,0,1,1,0,0,1,1,1,0,0,0,0,0,0
633.0,33.0,3.0,-1.5460191025156582,2.0,1.0,0.0,1.9006342993691265,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
559.0,36.0,1.0,0.41483802387197216,2.0,0.0,1.0,0.0032995001041632253,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
704.0,27.0,5.0,1.2161786746413779,1.0,1.0,0.0,-0.7375677603607946,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
744.0,37.0,6.0,0.2774022604831444,1.0,1.0,0.0,-0.4380129545016033,3,0,0,1,0,1,1,0,0,0,1,0,0,0,1
665.0,37.0,1.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,6,0,1,1,0,1,0,1,0,1,0,0,0,0,0
638.0,42.0,7.0,1.5670910733033387,1.0,0.0,0.0,0.0032995001041632253,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
653.0,37.0,5.0,0.2774022604831444,1.0,0.0,1.0,-1.0167047100713351,6,1,0,1,1,1,0,0,1,0,0,0,0,0,1
653.0,37.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,4,1,0,1,1,0,0,0,0,1,0,0,1,1,0
837.0,38.0,2.0,0.2774022604831444,1.0,1.0,1.0,-0.42122318151933386,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1
653.0,44.0,5.0,1.2439266687986703,1.0,1.0,0.0,0.0032995001041632253,5,1,0,0,1,0,1,0,0,1,0,0,0,1,0
554.0,38.0,4.0,1.0404876014814037,2.0,1.0,1.0,1.5158978130998906,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
585.0,37.0,5.0,1.5657849869150715,2.0,0.0,0.0,0.6670067079218819,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0
474.0,33.0,5.0,0.2774022604831444,2.0,1.0,0.0,0.0032995001041632253,3,0,0,0,1,1,0,0,0,1,0,0,1,0,1
562.0,37.0,6.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,4,0,0,1,0,1,0,0,1,1,0,1,0,0,1
719.0,37.0,9.0,1.2086801867264627,1.0,1.0,1.0,-0.47239126998125613,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0
635.0,37.0,5.0,0.5864225630058234,1.0,1.0,0.0,0.0032995001041632253,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0
681.0,67.0,7.0,-1.5460191025156582,1.0,0.0,1.0,0.0032995001041632253,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0
741.0,37.0,4.0,-1.5460191025156582,2.0,1.0,1.0,-0.5399608840588364,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1
790.0,46.0,8.0,1.8805933321804034,1.0,0.0,0.0,0.8213578313705837,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0
622.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.6653517124449062,5,0,0,1,1,0,1,0,1,0,0,0,0,0,1
669.0,45.0,7.0,1.260527363132868,1.0,0.0,1.0,0.0032995001041632253,3,0,1,0,0,0,0,0,1,1,0,0,1,0,0
653.0,59.0,7.0,0.2774022604831444,1.0,1.0,1.0,-0.6715473885900889,5,1,0,0,0,1,0,1,1,0,0,0,0,0,1
520.0,63.0,5.0,1.5031753279669944,1.0,1.0,1.0,-1.354100415028863,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
579.0,37.0,5.0,1.314046653302644,2.0,0.0,0.0,0.0032995001041632253,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
653.0,39.0,9.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,5,1,0,0,0,1,1,0,1,1,0,1,0,1,0
548.0,39.0,7.0,0.9242605690525634,1.0,1.0,0.0,1.3565633837734725,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
672.0,40.0,5.0,0.3889737178232075,1.0,1.0,0.0,-2.051062102718378,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
734.0,37.0,2.0,0.9042771278836695,1.0,0.0,1.0,-1.358609288869846,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
794.0,41.0,7.0,0.2774022604831444,2.0,1.0,1.0,-0.5316040936900017,3,0,0,0,0,1,0,1,1,0,0,0,1,1,0
824.0,30.0,0.0,0.9649516143799033,1.0,1.0,1.0,1.2957365751674952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
653.0,55.0,2.0,-0.22576831916776613,1.0,0.0,1.0,-0.779902752837364,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
498.0,34.0,5.0,-1.5460191025156582,2.0,1.0,1.0,-0.16861716244566938,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1
683.0,37.0,10.0,0.2774022604831444,1.0,0.0,0.0,0.0032995001041632253,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1
618.0,42.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,5,0,0,0,1,1,0,1,0,1,0,0,0,0,1
653.0,37.0,1.0,0.9859598570394614,1.0,1.0,0.0,1.3052633120244552,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1
643.0,34.0,3.0,0.016025080726949827,1.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1
428.0,37.0,5.0,0.2774022604831444,2.0,1.0,0.0,-0.9435345496645628,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0
811.0,37.0,10.0,-0.10078594199030043,1.0,1.0,1.0,0.0032995001041632253,4,0,0,1,0,0,0,1,1,1,1,0,0,0,1
823.0,37.0,5.0,-0.013199612167990656,1.0,1.0,1.0,0.0032995001041632253,3,0,0,1,1,0,0,0,0,1,0,1,0,1,0
645.0,49.0,2.0,-1.5460191025156582,2.0,0.0,0.0,-1.869172062708333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
710.0,37.0,10.0,0.6773373368335659,1.0,1.0,1.0,1.9384764475206535,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1
591.0,30.0,8.0,0.8000451958510587,2.0,0.0,0.0,0.0032995001041632253,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
748.0,37.0,2.0,0.16333343669415917,1.0,1.0,1.0,0.6630609488941337,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
850.0,37.0,7.0,1.3316127730235365,1.0,1.0,1.0,1.0913369312663268,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
653.0,38.0,3.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,3,1,0,0,0,0,1,0,0,1,0,0,1,0,1
675.0,54.0,2.0,-1.5460191025156582,1.0,1.0,0.0,1.036136482755472,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
607.0,37.0,5.0,0.3501114940779423,1.0,0.0,0.0,0.0032995001041632253,3,0,0,1,1,0,0,0,0,1,0,1,0,1,0
850.0,31.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0
789.0,37.0,3.0,-1.5460191025156582,1.0,1.0,0.0,0.45949442347080927,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
598.0,37.0,5.0,-1.5460191025156582,3.0,1.0,1.0,0.018971058217932803,3,0,0,1,0,0,0,1,1,0,0,0,1,1,0
756.0,41.0,2.0,0.7921872570282521,1.0,1.0,1.0,-1.097466199416899,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1
653.0,37.0,7.0,0.2774022604831444,2.0,1.0,1.0,1.6198677515964774,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0
724.0,40.0,6.0,-1.5460191025156582,2.0,1.0,0.0,0.13194292305607716,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
653.0,44.0,2.0,0.2774022604831444,1.0,1.0,0.0,-1.726534976428112,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0
635.0,50.0,7.0,1.4500998553844846,2.0,0.0,1.0,0.0032995001041632253,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0
687.0,37.0,2.0,1.1357048880581808,1.0,1.0,1.0,1.1198663470074754,3,0,0,1,0,0,1,1,0,0,1,0,0,0,1
613.0,46.0,8.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0
781.0,37.0,3.0,0.8655843890934061,1.0,1.0,1.0,-0.7617677495692812,4,0,0,1,0,0,1,1,1,0,0,0,1,1,0
653.0,20.0,5.0,1.5592192299498555,1.0,1.0,1.0,-1.211261814833961,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1
593.0,62.0,3.0,0.6755831111795791,1.0,0.0,1.0,-1.5622717832132818,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
653.0,40.0,6.0,-1.5460191025156582,1.0,1.0,0.0,-1.4890924630831148,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0
640.0,37.0,8.0,-1.5460191025156582,2.0,1.0,0.0,-0.22416817855189913,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
653.0,37.0,7.0,1.1494444433571114,2.0,1.0,1.0,0.0032995001041632253,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0
778.0,38.0,5.0,1.1788647391768377,2.0,1.0,1.0,0.5598046361201974,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0
539.0,37.0,8.0,0.00241029040598073,1.0,1.0,0.0,-1.8046322353190425,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0
489.0,28.0,1.0,-0.05295473226155765,2.0,1.0,1.0,1.4189704528405471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
568.0,43.0,9.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0
653.0,37.0,5.0,0.8304153214352348,1.0,1.0,0.0,-0.16318732005246728,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1
710.0,30.0,10.0,0.9631304966594196,1.0,1.0,0.0,1.1612514345329201,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
653.0,46.0,7.0,0.2774022604831444,1.0,1.0,1.0,-0.7743311429070776,4,1,0,0,0,1,1,1,0,0,0,1,0,0,1
727.0,37.0,5.0,0.2841775249038224,1.0,1.0,1.0,0.15828836929421303,5,0,0,1,1,0,1,1,0,0,0,0,0,0,1
794.0,41.0,5.0,0.2774022604831444,1.0,1.0,0.0,1.3888397509096002,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0
652.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.4225064195258276,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1
653.0,42.0,3.0,-0.012968684219324364,1.0,1.0,0.0,1.8406127137197454,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
653.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,1.369857056876455,4,1,0,1,0,1,0,1,0,0,0,0,1,0,1
653.0,37.0,5.0,-1.5460191025156582,2.0,1.0,1.0,-0.2797708221899892,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
653.0,32.0,7.0,0.2774022604831444,1.0,1.0,1.0,-2.020466128474093,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1
717.0,41.0,5.0,1.004841458101781,1.0,1.0,1.0,0.08108418343425405,4,0,1,0,1,0,0,1,1,0,0,0,1,0,0
653.0,54.0,9.0,0.7206715582828674,1.0,0.0,0.0,-1.954498425112906,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
626.0,29.0,7.0,0.2774022604831444,1.0,1.0,0.0,-1.0502367920146476,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1
611.0,52.0,7.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
734.0,39.0,6.0,0.2774022604831444,1.0,1.0,1.0,-0.0973459792390194,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0
709.0,49.0,4.0,1.3540994055123112,2.0,1.0,1.0,-1.2702214970961654,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
591.0,43.0,3.0,-1.5460191025156582,1.0,1.0,1.0,2.0633305553568877,3,0,0,0,0,0,1,1,1,0,0,0,1,0,1
431.0,37.0,0.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0
653.0,37.0,3.0,0.2774022604831444,1.0,0.0,1.0,-0.7854133673368637,4,1,0,1,0,1,1,0,0,0,1,0,0,1,0
653.0,41.0,10.0,0.5823173442731434,2.0,1.0,1.0,1.7814771231332591,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1
625.0,43.0,8.0,0.2774022604831444,1.0,1.0,0.0,0.6913401376461846,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1
608.0,37.0,7.0,0.5998534001439249,1.0,1.0,1.0,-0.45759186325752305,3,0,0,1,0,0,1,1,0,0,1,0,0,0,1
652.0,50.0,5.0,0.2774022604831444,1.0,1.0,1.0,-1.72058073987057,6,0,1,0,1,1,1,0,1,0,0,0,0,0,0
653.0,37.0,5.0,0.2774022604831444,1.0,1.0,0.0,0.31611269331371505,4,1,0,1,1,1,0,0,0,0,0,0,1,1,0
489.0,37.0,5.0,0.2774022604831444,2.0,1.0,1.0,2.023036723968589,6,0,0,1,1,1,0,1,1,0,0,0,0,0,1
528.0,46.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.6939450380742849,4,0,0,0,1,1,0,1,1,0,1,0,0,1,0
429.0,27.0,5.0,0.6581767056624023,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,1,0,1,0,0,1,0,0,1,1,0
457.0,37.0,5.0,-0.16120075198119915,3.0,1.0,1.0,0.0032995001041632253,5,0,0,1,1,0,0,1,1,1,0,0,1,0,1
768.0,44.0,6.0,-0.40728689387366357,1.0,1.0,1.0,1.6286519263318817,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
715.0,35.0,4.0,0.2774022604831444,2.0,1.0,1.0,2.082713987288546,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
653.0,32.0,5.0,0.2774022604831444,1.0,1.0,1.0,-1.1702695545368247,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0
625.0,37.0,5.0,0.905762094180098,1.0,1.0,1.0,0.0032995001041632253,5,0,0,1,1,0,0,0,1,1,0,0,0,0,1
846.0,41.0,5.0,-1.5460191025156582,3.0,1.0,0.0,-2.006207353606172,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
661.0,37.0,3.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,3,0,0,1,0,0,1,0,0,1,0,1,0,1,0
571.0,23.0,5.0,0.2774022604831444,1.0,0.0,1.0,-1.7205222425461637,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0
582.0,37.0,8.0,-0.27651083698164924,1.0,1.0,1.0,-1.1513216258174728,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0
716.0,35.0,5.0,0.573636031755417,1.0,0.0,1.0,-1.7062715865239788,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
653.0,42.0,7.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0
627.0,55.0,5.0,1.4498674242433123,1.0,1.0,0.0,0.0032995001041632253,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0
653.0,27.0,9.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,4,0,0,0,0,1,0,1,1,1,0,0,1,1,0
653.0,38.0,4.0,0.8067148609982213,2.0,1.0,1.0,0.0032995001041632253,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0
653.0,45.0,8.0,0.11982578440952864,2.0,1.0,0.0,0.34840030192855426,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
831.0,37.0,5.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,4,0,0,1,1,1,0,0,0,1,0,0,1,1,0
561.0,29.0,9.0,0.7138077934034246,1.0,1.0,1.0,0.0032995001041632253,3,0,1,0,0,0,0,0,1,1,0,0,1,0,0
705.0,37.0,7.0,0.2774022604831444,2.0,1.0,1.0,0.36351467823174205,4,0,0,1,0,1,0,1,1,0,0,1,0,0,1
653.0,33.0,0.0,-1.5460191025156582,1.0,1.0,0.0,-0.15683838268683165,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0
693.0,37.0,5.0,-1.5460191025156582,1.0,0.0,0.0,-0.4512816465407827,3,0,0,1,1,0,1,0,0,0,0,0,1,1,0
517.0,29.0,5.0,-1.5460191025156582,1.0,1.0,0.0,0.07476543152071415,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0
684.0,27.0,9.0,0.7566848564319731,2.0,0.0,1.0,0.7915749907530992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620.0,43.0,2.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
739.0,27.0,6.0,-1.5460191025156582,1.0,1.0,1.0,-0.8793134390142976,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
653.0,23.0,2.0,0.8379224527070568,1.0,0.0,1.0,0.0032995001041632253,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1
721.0,69.0,2.0,0.4912612703498786,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,0,0,0,1,1,1,0,0,1,0,1
653.0,37.0,5.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,9,1,1,1,1,1,1,0,1,1,0,0,0,0,0
444.0,37.0,5.0,0.03891081082595069,1.0,1.0,0.0,0.9164790607169407,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0
523.0,73.0,7.0,-1.5460191025156582,2.0,0.0,0.0,0.0032995001041632253,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
653.0,37.0,4.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,6,1,1,1,0,1,0,1,0,1,1,0,0,0,0
673.0,37.0,4.0,0.31601100839215973,1.0,1.0,1.0,-1.8738864057990992,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0
653.0,37.0,10.0,0.2774022604831444,2.0,1.0,0.0,0.0032995001041632253,6,1,1,1,0,1,0,1,0,1,1,0,0,0,0
485.0,30.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.8605308456962365,3,0,0,0,1,1,1,0,0,0,1,0,0,1,0
799.0,28.0,5.0,1.6042652118648613,1.0,1.0,1.0,0.23579690778151008,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1
585.0,33.0,8.0,-1.5460191025156582,2.0,1.0,0.0,0.29916179246991376,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
607.0,24.0,5.0,0.5111663576094199,2.0,1.0,1.0,0.577673591058774,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0
521.0,37.0,9.0,0.9813131132066542,1.0,1.0,0.0,0.0032995001041632253,3,0,0,1,0,0,0,1,0,1,1,0,0,1,0
535.0,44.0,2.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0
724.0,45.0,5.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1
520.0,32.0,5.0,0.5214299681383099,1.0,1.0,0.0,0.0032995001041632253,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
696.0,37.0,9.0,0.8501402134931724,1.0,1.0,1.0,1.9070127976602633,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1
653.0,30.0,1.0,1.0800982271953743,1.0,1.0,1.0,-1.592408314059116,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
603.0,37.0,8.0,0.17534526010701318,1.0,0.0,0.0,0.9339562293048668,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0
653.0,42.0,5.0,0.510945576210166,1.0,0.0,1.0,0.0032995001041632253,5,1,0,0,1,0,1,0,0,1,0,0,0,1,0
653.0,37.0,4.0,1.2818738241061771,1.0,1.0,0.0,-1.7670484330023495,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0
792.0,59.0,9.0,0.36321895692828543,1.0,0.0,0.0,1.2837721028343851,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
820.0,37.0,5.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,5,0,0,1,1,1,1,0,0,1,0,0,1,1,0
